spec_name  phase        vel_50         velerr_16  vel_err_84   velerr_16_temperr   velerr_84_temperr
UVBVIS_SecondEpoch-z.flm            -2.8        -23503.2          1777.9          1515.6          5135.3          5050.5
UVBVIS_ThirdEpoch-z.flm            10.4        -12482.6          2337.0          2653.8          3311.6          3542.4
