spec_name  phase        vel_50         velerr_16  vel_err_84   velerr_16_temperr   velerr_84_temperr
sn2007bg-20070420-z.flm             5.9        -10813.9           349.2          3672.1          3688.0          5192.7
2007bg_20070421-z-bl.flm             6.9         -9991.0           717.5          3540.4          3740.9          5100.4
2007bg_20070503-z-bl.flm            18.5         -8205.1           394.3           423.3          2136.6          2142.1
