spec_name  phase        vel_50         velerr_16  vel_err_84   velerr_16_temperr   velerr_84_temperr
SN2003lw_Dec20-z.dat            -2.0         -9485.9           656.9           725.0          2773.8          2790.7
SN2003lw_Dec30-z.dat             7.1         -7423.2           727.1           376.7          3742.8          3690.7
