spec_name  phase        vel_50         velerr_16  vel_err_84   velerr_16_temperr   velerr_84_temperr
10vgv_20100916_Lick_3-m_v1-z-bl.flm            -6.6        -13750.5           243.1            56.7          1717.0          1700.6
10vgv_20100927_HET_v1-z-bl.flm             4.2         -5221.8            57.7           469.7          3357.9          3390.1
10vgv_20101001_Lick_3-m_v1-z-bl.flm             8.2         -2498.7           220.9          1284.7          1185.1          1733.8
